mode,query_class,query_filename,query_filepath,top1_class,top1_filename,top1_filepath,top1_similarity,top1_structure_similarity,top1_is_relevant,recall_at_1,recall_at_5,recall_at_10,ap_at_k,ndcg_at_k,first_tier,second_tier,anmrr
multimodal_text,花键,花键装配图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\花键\花键装配图.png,夹具,A0加工工序图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\A0加工工序图.png,0.950772,0.798187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,螺钉螺母螺栓铆钉,10-100.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\10-100.png,螺钉螺母螺栓铆钉,12-110.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\12-110.png,0.998545,0.99303,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.985043,0.014284
multimodal_text,螺钉螺母螺栓铆钉,14_60.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\14_60.png,螺钉螺母螺栓铆钉,12_30.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\12_30.png,0.982777,0.917572,1,1.0,1.0,1.0,1.0,1.0,0.972222,0.985043,0.014802
multimodal_text,螺钉螺母螺栓铆钉,16-120.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\16-120.png,螺钉螺母螺栓铆钉,16-70.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\16-70.png,0.985239,0.92731,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.985043,0.014336
multimodal_text,螺钉螺母螺栓铆钉,16-140.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\16-140.png,螺钉螺母螺栓铆钉,20-2-140.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\20-2-140.png,0.988158,0.945177,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.987179,0.014069
multimodal_text,螺钉螺母螺栓铆钉,18-65.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\18-65.png,螺钉螺母螺栓铆钉,16-70.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\16-70.png,0.998203,0.991479,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.982906,0.01525
multimodal_text,螺钉螺母螺栓铆钉,2.5_6.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\2.5_6.png,螺钉螺母螺栓铆钉,2_6.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\2_6.png,0.991034,0.958629,1,1.0,1.0,1.0,1.0,1.0,0.967949,0.980769,0.016204
multimodal_text,螺钉螺母螺栓铆钉,24-2-160.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\24-2-160.png,螺钉螺母螺栓铆钉,24-2-180.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\24-2-180.png,0.994743,0.974469,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.985043,0.014991
multimodal_text,螺钉螺母螺栓铆钉,2_20.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\2_20.png,螺钉螺母螺栓铆钉,3_20.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\3_20.png,0.997329,0.987842,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.989316,0.012119
multimodal_text,螺钉螺母螺栓铆钉,36-3-220.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\36-3-220.png,螺钉螺母螺栓铆钉,M20x150.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M20x150.png,0.932376,0.753927,1,1.0,1.0,1.0,1.0,1.0,0.959402,0.987179,0.014848
multimodal_text,螺钉螺母螺栓铆钉,42_200.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\42_200.png,螺钉螺母螺栓铆钉,42_240.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\42_240.png,0.987309,0.938374,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.991453,0.010575
multimodal_text,螺钉螺母螺栓铆钉,5_10.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\5_10.png,螺钉螺母螺栓铆钉,6_18.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\6_18.png,0.986842,0.938268,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.987179,0.013362
multimodal_text,螺钉螺母螺栓铆钉,6_14.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\6_14.png,螺钉螺母螺栓铆钉,6_16.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\6_16.png,0.99954,0.998191,1,1.0,1.0,1.0,1.0,1.0,0.972222,0.989316,0.010636
multimodal_text,螺钉螺母螺栓铆钉,8-50.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\8-50.png,螺钉螺母螺栓铆钉,8-35.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\8-35.png,0.994565,0.973402,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.989316,0.011762
multimodal_text,螺钉螺母螺栓铆钉,DW22-11-05连接螺杆.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\DW22-11-05连接螺杆.png,阀,DW22-11-02注液阀体.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\阀\DW22-11-02注液阀体.png,0.931628,0.824222,0,0.0,0.0,0.0,0.0,0.0,0.038462,0.463675,0.823928
multimodal_text,螺钉螺母螺栓铆钉,M12 x 1.5.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M12 x 1.5.png,螺钉螺母螺栓铆钉,M16 x 1.5.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M16 x 1.5.png,0.996955,0.989319,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.987179,0.012454
multimodal_text,螺钉螺母螺栓铆钉,M16x70.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M16x70.png,螺钉螺母螺栓铆钉,M14x65.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M14x65.png,0.998979,0.995199,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.982906,0.014691
multimodal_text,螺钉螺母螺栓铆钉,M18x1.5.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M18x1.5.png,螺钉螺母螺栓铆钉,M20x2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M20x2.png,0.998619,0.994465,1,1.0,1.0,1.0,1.0,1.0,0.970085,0.985043,0.013923
multimodal_text,螺钉螺母螺栓铆钉,M3.5.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M3.5.png,螺钉螺母螺栓铆钉,M1.6x4.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M1.6x4.png,0.964667,0.900943,1,1.0,1.0,1.0,1.0,1.0,0.972222,0.99359,0.011043
multimodal_text,螺钉螺母螺栓铆钉,M36.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M36.png,螺钉螺母螺栓铆钉,M12.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M12.png,0.981651,0.95161,1,1.0,1.0,1.0,1.0,1.0,0.967949,0.99359,0.007229
multimodal_text,螺钉螺母螺栓铆钉,M6.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M6.png,螺钉螺母螺栓铆钉,M5.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\螺钉螺母螺栓铆钉\M5.png,0.946179,0.79957,1,1.0,1.0,1.0,1.0,1.0,0.965812,0.995726,0.010208
multimodal_text,装配图工序图,0A19212焊接机器人装配图.dwg-2025-09-24-13-44-27-894.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\0A19212焊接机器人装配图.dwg-2025-09-24-13-44-27-894.png,装配图工序图,0A19212焊接机器人装配图_001.dwg-2025-09-24-13-44-27-899.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\0A19212焊接机器人装配图_001.dwg-2025-09-24-13-44-27-899.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.230425,0.57047,0.628722
multimodal_text,装配图工序图,B99Q0024-工序卡片020_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\B99Q0024-工序卡片020_3.png,装配图工序图,B99Q0024-工序卡片040_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\B99Q0024-工序卡片040_3.png,0.961617,0.685014,1,1.0,1.0,1.0,1.0,1.0,0.807606,0.961969,0.088687
multimodal_text,装配图工序图,B99Q0024-工序卡片030_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\B99Q0024-工序卡片030_2.png,装配图工序图,B99Q0024-工序卡片370_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\B99Q0024-工序卡片370_1.png,0.957438,0.992056,1,1.0,1.0,1.0,0.89,0.933746,0.50783,0.89038,0.327063
multimodal_text,装配图工序图,B99Q0024-工序卡片040_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\B99Q0024-工序卡片040_2.png,装配图工序图,B99Q0024-工序卡片040_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\B99Q0024-工序卡片040_3.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.798658,0.961969,0.096725
multimodal_text,装配图工序图,B99Q0024-工序卡片280_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\B99Q0024-工序卡片280_3.png,装配图工序图,B99Q0024-工序卡片360_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\B99Q0024-工序卡片360_1.png,0.955258,0.864269,1,1.0,1.0,1.0,0.8,0.870125,0.102908,0.465324,0.757398
multimodal_text,装配图工序图,塑件图_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\塑件图_1.png,装配图工序图,塑件图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\塑件图.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.087248,0.548098,0.750639
multimodal_text,装配图工序图,夹具装配图(附图四.五.六).png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\夹具装配图(附图四.五.六).png,装配图工序图,夹具装配图_9.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\夹具装配图_9.png,0.958466,0.796913,1,1.0,1.0,1.0,0.7675,0.860382,0.803132,0.93736,0.109241
multimodal_text,装配图工序图,工序图2_001.dwg-2025-09-24-13-41-49-816.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\工序图2_001.dwg-2025-09-24-13-41-49-816.png,装配图工序图,工序图4-002.dwg-2025-09-24-13-41-49-858.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\工序图4-002.dwg-2025-09-24-13-41-49-858.png,0.999302,0.99991,1,1.0,1.0,1.0,1.0,1.0,0.791946,0.899329,0.121244
multimodal_text,装配图工序图,工序图_7_001.dwg-2025-09-24-13-41-50-061.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\工序图_7_001.dwg-2025-09-24-13-41-50-061.png,装配图工序图,工序图_2_001.dwg-2025-09-24-13-41-49-881.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\工序图_2_001.dwg-2025-09-24-13-41-49-881.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.787472,0.90604,0.119415
multimodal_text,装配图工序图,布置图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\布置图.png,夹具,夹具总图1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具总图1.png,0.954279,0.809268,0,0.0,1.0,1.0,0.418095,0.571615,0.800895,0.914989,0.135162
multimodal_text,装配图工序图,机床联系图_4_001.dwg-2025-09-24-13-42-25-508.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\机床联系图_4_001.dwg-2025-09-24-13-42-25-508.png,装配图工序图,机床联系图_5.dwg-2025-09-24-13-42-25-513.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\机床联系图_5.dwg-2025-09-24-13-42-25-513.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.796421,0.908277,0.118337
multimodal_text,装配图工序图,机床联系图_5.dwg-2025-09-24-13-42-25-513.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\机床联系图_5.dwg-2025-09-24-13-42-25-513.png,装配图工序图,机床联系图_3.dwg-2025-09-24-13-42-25-495.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\机床联系图_3.dwg-2025-09-24-13-42-25-495.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.796421,0.908277,0.118337
multimodal_text,装配图工序图,机械加工工艺过程综合卡片轴承座.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\机械加工工艺过程综合卡片轴承座.png,装配图工序图,机械加工工艺过程综合卡片轴承座_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\机械加工工艺过程综合卡片轴承座_1.png,1.0,1.0,1,1.0,1.0,1.0,0.757103,0.861138,0.803132,0.939597,0.102608
multimodal_text,装配图工序图,液压系统图-1号_001.dwg-2025-09-24-13-46-55-382.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\液压系统图-1号_001.dwg-2025-09-24-13-46-55-382.png,装配图工序图,旋转油缸组装图.dwg-2025-09-24-13-46-12-322.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\旋转油缸组装图.dwg-2025-09-24-13-46-12-322.png,0.998975,0.999851,1,1.0,1.0,1.0,1.0,1.0,0.800895,0.901566,0.121601
multimodal_text,装配图工序图,渡2成图结果.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\渡2成图结果.png,装配图工序图,装配图_45.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\装配图_45.png,0.865336,0.519681,1,1.0,1.0,1.0,0.458095,0.65948,0.782998,0.923937,0.128976
multimodal_text,装配图工序图,装配图1_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\装配图1_2.png,装配图工序图,装配图1_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\装配图1_3.png,0.83,0.15,1,1.0,1.0,1.0,0.12,0.283713,0.221477,0.691275,0.622368
multimodal_text,装配图工序图,装配图_34 (3).png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\装配图_34 (3).png,装配图工序图,装配图_17 (3).png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\装配图_17 (3).png,1.0,1.0,1,1.0,1.0,1.0,0.565873,0.74119,0.346756,0.850112,0.436659
multimodal_text,装配图工序图,车把手部分装配图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\车把手部分装配图.png,装配图工序图,钻直径8孔的装配图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\钻直径8孔的装配图.png,0.963907,0.833832,1,1.0,1.0,1.0,0.192857,0.388244,0.073826,0.541387,0.760476
multimodal_text,装配图工序图,钻模装配图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\钻模装配图.png,装配图工序图,装配原理图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\装配原理图.png,0.938736,0.709676,1,1.0,1.0,1.0,0.1,0.220092,0.098434,0.579418,0.732577
multimodal_text,装配图工序图,铣床升降台镗孔夹具装配图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\铣床升降台镗孔夹具装配图.png,夹具,零件毛胚图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\零件毛胚图.png,0.971472,0.819433,0,0.0,0.0,0.0,0.0,0.0,0.087248,0.505593,0.775064
multimodal_text,轴,A0-轴_001.dwg-2025-09-24-13-44-28-198.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\A0-轴_001.dwg-2025-09-24-13-44-28-198.png,轴,A0-轴.dwg-2025-09-24-13-44-28-194.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\A0-轴.dwg-2025-09-24-13-44-28-194.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.764706,0.797386,0.173629
multimodal_text,轴,A0-轴_1_001.dwg-2025-09-24-13-44-28-209.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\A0-轴_1_001.dwg-2025-09-24-13-44-28-209.png,轴,A0-轴_001.dwg-2025-09-24-13-44-28-198.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\A0-轴_001.dwg-2025-09-24-13-44-28-198.png,1.0,0.999994,1,1.0,1.0,1.0,1.0,1.0,0.771242,0.797386,0.172751
multimodal_text,轴,A4工作轴零件图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\A4工作轴零件图.png,轴,导向轴套21-杨丽丽2007.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\导向轴套21-杨丽丽2007.png,0.921085,0.731236,1,1.0,1.0,1.0,0.523333,0.696162,0.607843,0.810458,0.204004
multimodal_text,轴,B9912016-刀杆轴2.dwg-2025-09-24-13-38-38-592.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\B9912016-刀杆轴2.dwg-2025-09-24-13-38-38-592.png,轴,B9912016-刀杆轴1.dwg-2025-09-24-13-38-38-582.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\B9912016-刀杆轴1.dwg-2025-09-24-13-38-38-582.png,1.0,0.999989,1,1.0,1.0,1.0,1.0,1.0,0.771242,0.777778,0.175361
multimodal_text,轴,B9912018轴套123_001.dwg-2025-09-24-13-38-50-878.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\B9912018轴套123_001.dwg-2025-09-24-13-38-50-878.png,轴,后桥半轴总成图.dwg-2025-09-24-13-34-24-018.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\后桥半轴总成图.dwg-2025-09-24-13-34-24-018.png,1.0,0.999591,1,1.0,1.0,1.0,1.0,1.0,0.771242,0.816993,0.165496
multimodal_text,轴,三轴_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\三轴_1.png,轴,轴_9.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\轴_9.png,0.953549,0.769695,1,1.0,1.0,1.0,1.0,1.0,0.777778,0.849673,0.131475
multimodal_text,轴,光轴.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\光轴.png,轴,输出轴A2_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\输出轴A2_1.png,0.947657,0.777479,1,1.0,1.0,1.0,0.670873,0.820069,0.784314,0.849673,0.133036
multimodal_text,轴,凸缘式轴承端盖-A3.dwg-2025-09-24-13-40-03-242.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\凸缘式轴承端盖-A3.dwg-2025-09-24-13-40-03-242.png,轴,凸缘式轴承端盖.dwg-2025-09-24-13-40-03-248.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\凸缘式轴承端盖.dwg-2025-09-24-13-40-03-248.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.771242,0.816993,0.16841
multimodal_text,轴,圆柱齿轮轴.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\圆柱齿轮轴.png,装配图工序图,主轴图零件图.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\装配图工序图\主轴图零件图.png,0.95163,0.841335,0,0.0,1.0,1.0,0.514206,0.641046,0.777778,0.849673,0.145937
multimodal_text,轴,多轴箱_1.dwg-2025-09-24-13-40-48-441.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\多轴箱_1.dwg-2025-09-24-13-40-48-441.png,轴,机床主轴箱_2.dwg-2025-09-24-13-42-25-316.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\机床主轴箱_2.dwg-2025-09-24-13-42-25-316.png,0.999639,0.999743,1,1.0,1.0,1.0,1.0,1.0,0.771242,0.797386,0.163996
multimodal_text,轴,多轴箱原始依据图_4.dwg-2025-09-24-13-40-48-506.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\多轴箱原始依据图_4.dwg-2025-09-24-13-40-48-506.png,轴,半轴_001.dwg-2025-09-24-13-34-05-718.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\半轴_001.dwg-2025-09-24-13-34-05-718.png,0.999461,0.999836,1,1.0,1.0,1.0,1.0,1.0,0.771242,0.816993,0.169886
multimodal_text,轴,定位轴.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\定位轴.png,夹具,夹具体04_4.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\夹具体04_4.png,0.968277,0.860918,0,0.0,0.0,0.0,0.0,0.0,0.019608,0.045752,0.941298
multimodal_text,轴,心轴_1.dwg-2025-09-24-13-45-26-499.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\心轴_1.dwg-2025-09-24-13-45-26-499.png,轴,心轴_2.dwg-2025-09-24-13-45-26-509.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\心轴_2.dwg-2025-09-24-13-45-26-509.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.764706,0.79085,0.178946
multimodal_text,轴,轴_12.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\轴_12.png,轴,轴_14.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\轴_14.png,1.0,0.978169,1,1.0,1.0,1.0,1.0,1.0,0.784314,0.849673,0.126012
multimodal_text,轴,轴_2.dwg-2025-09-24-13-37-47-993.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\轴_2.dwg-2025-09-24-13-37-47-993.png,轴,电机轴—何明2006_3_001.dwg-2025-09-24-13-43-08-196.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\电机轴—何明2006_3_001.dwg-2025-09-24-13-43-08-196.png,1.0,0.999515,1,1.0,1.0,1.0,1.0,1.0,0.771242,0.810458,0.168532
multimodal_text,轴,输出轴A2_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\输出轴A2_1.png,轴,输出轴A2_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\输出轴A2_2.png,1.0,1.0,1,1.0,1.0,1.0,0.866389,0.926636,0.777778,0.862745,0.127939
multimodal_text,轴,输出轴_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\输出轴_1.png,轴,从动轴1_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\从动轴1_2.png,0.947477,0.687159,1,1.0,1.0,1.0,0.852103,0.921602,0.784314,0.856209,0.127244
multimodal_text,轴,零件图－轴承端盖_1_001.dwg-2025-09-24-13-49-46-606.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\零件图－轴承端盖_1_001.dwg-2025-09-24-13-49-46-606.png,轴,零件图－轴承端盖_1.dwg-2025-09-24-13-49-46-603.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\零件图－轴承端盖_1.dwg-2025-09-24-13-49-46-603.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.006536,0.052288,0.906119
multimodal_text,轴,零件图－齿轮轴_1.dwg-2025-09-24-13-49-46-633.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\零件图－齿轮轴_1.dwg-2025-09-24-13-49-46-633.png,轴,零件图－轴承端盖.dwg-2025-09-24-13-49-46-596.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\零件图－轴承端盖.dwg-2025-09-24-13-49-46-596.png,1.0,0.999031,1,1.0,1.0,1.0,1.0,1.0,0.777778,0.823529,0.164557
multimodal_text,轴,零件轴A3_1.dwg-2025-09-24-13-49-46-751.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\零件轴A3_1.dwg-2025-09-24-13-49-46-751.png,轴,主轴零件图A0_001.dwg-2025-09-24-13-39-48-478.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\主轴零件图A0_001.dwg-2025-09-24-13-39-48-478.png,1.0,0.99968,1,1.0,1.0,1.0,1.0,1.0,0.771242,0.810458,0.169861
multimodal_text,连杆,04202-G160F-0000 连杆盖.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\连杆\04202-G160F-0000 连杆盖.png,夹具,工件A2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\夹具\工件A2.png,0.878957,0.72432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95338
multimodal_text,连杆,30322-手柄杆.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\连杆\30322-手柄杆.png,柱,斜导柱A4_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\柱\斜导柱A4_1.png,0.883449,0.788313,0,0.0,1.0,1.0,0.025,0.094788,0.090909,0.090909,0.885781
multimodal_text,连杆,4连杆GB-4.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\连杆\4连杆GB-4.png,666,11连杆GB-4.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\666\11连杆GB-4.png,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.867133
multimodal_text,连杆,6减震杆a2.png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\连杆\6减震杆a2.png,轴,轴 (3).png,D:\workspace\图纸检索项目\数据集\Dataset_img2\test_processed\轴\轴 (3).png,0.877664,0.764585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967366
